,Scientific Name,Common Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
137,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,31-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
138,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,31-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
139,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,25-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
140,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,25-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
141,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,25-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
142,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,25-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
143,Passer domesticus,House Sparrow,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,10-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
144,Passer domesticus,House Sparrow,At My Home,20.5803,79.679,19-Apr-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
145,Passer domesticus,House Sparrow,"Manyrkhede,Jalgaon,Maharashtra",20.9912,75.8918,31-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
146,Passer domesticus,House Sparrow,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,26-Jan-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
147,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,4-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
148,Passer domesticus,House Sparrow,"Kanalada Road, Jalgaon, Maharashtra, IN (21.022, 75.561)",21.0219,75.5609,9-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
149,Passer domesticus,House Sparrow,"Bahula Dam, Jalgaon",20.6936,75.3966,8-Jan-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
