,Scientific Name,Common Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
495,Lanius schach,Long-tailed Shrike,Nandur-Madhyameshwar bird sanctuary,20.0069,74.1189,1-Feb-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
496,Lanius schach,Long-tailed Shrike,"Old Bolhegaon Road, Ahmednagar, Maharashtra, IN (19.122, 74.72)",19.1219,74.7205,10-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
497,Lanius schach,Long-tailed Shrike,"Varulacha Maruti Road, Ahmednagar, Maharashtra, IN (19.1, 74.726)",19.0996,74.7257,10-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
498,Lanius schach,Long-tailed Shrike,"Dombivli, Maharashtra, IN (19.219, 73.069)",19.2193,73.0692,2-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
499,Lanius schach,Long-tailed Shrike,"Rasanenagar, Ahmednagar, Maharashtra, IN (19.122, 74.731)",19.122,74.7309,1-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
500,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,2-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
501,Lanius schach,Long-tailed Shrike,"Unnamed Road, Mahabaleshwar, Maharashtra, IN (17.921, 73.675)",17.9205,73.6753,7-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
502,Lanius schach,Long-tailed Shrike,"Unnamed Road, Mahabaleshwar, Maharashtra, IN (17.921, 73.675)",17.9205,73.6753,7-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
503,Lanius schach,Long-tailed Shrike,"Unnamed Road, Mahabaleshwar, Maharashtra, IN (17.921, 73.675)",17.9205,73.6753,7-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
504,Lanius schach,Long-tailed Shrike,"Unnamed Road, Mahabaleshwar, Maharashtra, IN (17.921, 73.675)",17.9205,73.6753,7-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
505,Lanius schach,Long-tailed Shrike,"Hotel Kamat(18.314, 73.866)",18.3136,73.8662,5-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
506,Lanius schach,Long-tailed Shrike,Ganesh Ghat,19.2194,73.0693,12-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
507,Lanius schach,Long-tailed Shrike,Wai-Panchgani-Pangari (Satara),17.9288,73.7675,2-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
508,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,6-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
