Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
Phoenicopterus roseus,Greater Flamingo,Kavdi Pat,18.5054,74.0006,14/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Diksal,18.3118,74.7931,02/01/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,10/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Forest Department Interpretation Mulund - Airoli Road, Navi Mumbai, Maharashtra, IN (19.151, 72.979)",19.1508,72.9793,11/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,10/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,09/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Gogte saltpans vasai,19.4077,72.8185,09/07/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Jaikwadi Bird Sanctuary,19.4779,75.3656,08/04/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,10/01/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,18/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,11/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Padali, Maharashtra, IN (19.04, 75.533)",19.0403,75.5332,27/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,21/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Kavdi Pat,18.5086,73.992,06/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,11/02/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Saikheda Dam,20.1207,78.4801,11/06/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Kapsi Talao (lake), Akola",20.5805,76.9514,02/04/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan,18.2785,74.7799,11/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
