,Unnamed: 0,Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
518,519,Halcyon smyrnensis,White-throated Kingfisher,AWBC_Hatnur_21.07x75.953 - 15-Jan-2017 8:03 am,21.07,75.9527,01/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
519,520,Halcyon smyrnensis,White-throated Kingfisher,AWBC_Hatnur_21.07x75.953 - 15-Jan-2017 8:03 am,21.07,75.9527,01/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
520,521,Halcyon smyrnensis,White-throated Kingfisher,AWBC_Hatnur_21.07x75.953 - 15-Jan-2017 8:03 am,21.07,75.9527,01/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
521,522,Halcyon smyrnensis,White-throated Kingfisher,Hatnur Dam (IBA)--Khamkhed,21.057,76.0642,31/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
522,523,Halcyon smyrnensis,White-throated Kingfisher,Hatnur Dam (IBA)--Khamkhed,21.057,76.0642,31/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
523,524,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,31/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
524,525,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,31/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
525,526,Halcyon smyrnensis,White-throated Kingfisher,"Chavhan Tea Stall,North Maharashtra University Road, Bambhori Pr. Chandsar, Maharashtra, IN (21.005, 75.494)",21.0053,75.4941,26/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
526,527,Halcyon smyrnensis,White-throated Kingfisher,"Kumbhari, Akola",20.6781,77.0808,22/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
527,528,Halcyon smyrnensis,White-throated Kingfisher,ARAI Hills (Vetal Tekdi),18.5279,73.8175,21/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
528,529,Halcyon smyrnensis,White-throated Kingfisher,"Shahapur Lake, Shahapur,Maharashtra State Highway 188, Maharashtra, IN (20.722, 75.803)",20.7219,75.8031,15/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
529,530,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,17/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
530,531,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,17/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
531,532,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,17/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
532,533,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,17/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
533,534,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,17/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
534,535,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,17/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
535,536,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,17/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
536,537,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,17/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
537,538,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,17/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
538,539,Halcyon smyrnensis,White-throated Kingfisher,Mula River -- Baner,18.5648,73.7945,10/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
539,540,Halcyon smyrnensis,White-throated Kingfisher,Mula River -- Baner,18.5648,73.7945,10/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
540,541,Halcyon smyrnensis,White-throated Kingfisher,"Kasarsai Dam, Pune",18.6193,73.6603,14/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
541,542,Halcyon smyrnensis,White-throated Kingfisher,Kavdi Pat,18.5054,74.0006,07/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
542,543,Halcyon smyrnensis,White-throated Kingfisher,"Valley Vista II Bungalow Plot No. 110 Kune Village, Khandala Lon",18.7828,73.3855,26/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
543,544,Halcyon smyrnensis,White-throated Kingfisher,"Valley Vista II Bungalow Plot No. 110 Kune Village, Khandala Lon",18.7828,73.3855,26/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
544,545,Halcyon smyrnensis,White-throated Kingfisher,"Valley Vista II Bungalow Plot No. 110 Kune Village, Khandala Lon",18.7828,73.3855,26/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
545,546,Halcyon smyrnensis,White-throated Kingfisher,"Bhandup Pumping Station, Mumbai",19.1411,72.961,24/11/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
546,547,Halcyon smyrnensis,White-throated Kingfisher,Nandur-Madhyameshwar bird sanctuary,20.0069,74.1189,20/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
547,548,Halcyon smyrnensis,White-throated Kingfisher,Deolali Cantonment,19.9033,73.8182,05/11/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
548,549,Halcyon smyrnensis,White-throated Kingfisher,Gorakshanath Fort,19.2487,74.7345,25/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
549,550,Halcyon smyrnensis,White-throated Kingfisher,"Gorewada Lake, Nagpur",21.1973,79.0381,19/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
550,551,Halcyon smyrnensis,White-throated Kingfisher,Saswad-Parinche road,18.2927,74.0458,30/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
551,552,Halcyon smyrnensis,White-throated Kingfisher,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.77600000000001,13/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
552,553,Halcyon smyrnensis,White-throated Kingfisher,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.77600000000001,11/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
553,554,Halcyon smyrnensis,White-throated Kingfisher,barmapada,19.3734,72.764,13/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
554,555,Halcyon smyrnensis,White-throated Kingfisher,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.77600000000001,16/11/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
555,556,Halcyon smyrnensis,White-throated Kingfisher,Saswad Outskirts,18.3759,74.0115,13/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
556,557,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Between 210MW & 500MW,21.0495,75.8477,24/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
557,558,Halcyon smyrnensis,White-throated Kingfisher,"Pashan Lake, Pune",18.5318,73.7854,16/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
558,559,Halcyon smyrnensis,White-throated Kingfisher,Bhayandarpada farmlands,19.2841,72.96,11/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
559,560,Halcyon smyrnensis,White-throated Kingfisher,Tadoba National Park,20.1941,79.3396,22/10/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
560,561,Halcyon smyrnensis,White-throated Kingfisher,"Mahalaxmi Race Course, Mumbai",18.9846,72.8216,20/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
561,562,Halcyon smyrnensis,White-throated Kingfisher,"Sangave - Fansat Road, Maharashtra, IN (17.076, 73.526)",17.0763,73.5257,15/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
562,563,Halcyon smyrnensis,White-throated Kingfisher,"Khursapur Gate, Pench TR",21.6687,79.37,03/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
563,564,Halcyon smyrnensis,White-throated Kingfisher,Dhanwantari cooperative housing society,19.0559,72.9236,20/04/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
564,565,Halcyon smyrnensis,White-throated Kingfisher,Dhanwantari cooperative housing society,19.0559,72.9236,20/04/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
565,566,Halcyon smyrnensis,White-throated Kingfisher,Aarey Picnic Point,19.1378,72.8824,17/04/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
566,567,Halcyon smyrnensis,White-throated Kingfisher,Tungareshwar NP,19.4033,72.9579,24/03/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
567,568,Halcyon smyrnensis,White-throated Kingfisher,"JNPT Area, Near Uran, Maharashtra",18.9004,72.9486,17/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
568,569,Halcyon smyrnensis,White-throated Kingfisher,"Turzon Lake, Mumbai, Maharashtra, IN (19.218, 72.814)",19.2179,72.8141,21/03/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
569,570,Halcyon smyrnensis,White-throated Kingfisher,"TS Chanakya College, Navi Mumbai",19.0188,73.0052,17/03/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
570,571,Halcyon smyrnensis,White-throated Kingfisher,Mogara Nallah,19.149,72.8238,23/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
571,572,Halcyon smyrnensis,White-throated Kingfisher,Lokhandwala Lake--Mangroves,19.1438,72.8183,17/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
572,573,Halcyon smyrnensis,White-throated Kingfisher,Tungareshwar NP,19.4033,72.9579,10/03/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
573,574,Halcyon smyrnensis,White-throated Kingfisher,"Virar--Tuss Khadi Beach, Arnala",19.4782,72.7586,17/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
574,575,Halcyon smyrnensis,White-throated Kingfisher,"Virar--Tuss Khadi Beach, Arnala",19.4782,72.7586,17/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
575,576,Halcyon smyrnensis,White-throated Kingfisher,Tungareshwar NP,19.4033,72.9579,17/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
576,577,Halcyon smyrnensis,White-throated Kingfisher,makkah shahi masjid,18.2207,74.8703,25/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
577,578,Halcyon smyrnensis,White-throated Kingfisher,yashwant rawool home,15.8729,73.7973,10/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
578,579,Halcyon smyrnensis,White-throated Kingfisher,"Bhandup Pumping Station, Mumbai",19.1411,72.961,05/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
579,580,Halcyon smyrnensis,White-throated Kingfisher,"Mumbai, Maharashtra, IN (19.218, 72.815)",19.2184,72.8151,03/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
580,581,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,02/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
581,582,Halcyon smyrnensis,White-throated Kingfisher,"Kasarsai Dam, Pune",18.6193,73.6603,16/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
582,583,Halcyon smyrnensis,White-throated Kingfisher,Talzan Lake,19.2181,72.8151,06/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
583,584,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,15/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
584,585,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,15/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
585,586,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,15/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
586,587,Halcyon smyrnensis,White-throated Kingfisher,"MDP Road, Mumbai, Maharashtra, IN (19.171, 72.83)",19.1707,72.83,11/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
587,588,Halcyon smyrnensis,White-throated Kingfisher,"Kasarsai Dam, Pune",18.6193,73.6603,29/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
588,589,Halcyon smyrnensis,White-throated Kingfisher,"Mehrun LakeJalgaon, Maharashtra, IN (20.983, 75.561)",20.9826,75.5615,30/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
589,590,Halcyon smyrnensis,White-throated Kingfisher,Seawoods--Navi Mumbai,19.0101,73.0094,14/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
590,591,Halcyon smyrnensis,White-throated Kingfisher,"Krishna Ghat, Karad, Maharashtra, IN (17.295, 74.179)",17.2948,74.179,24/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
591,592,Halcyon smyrnensis,White-throated Kingfisher,"Krishna Ghat, Karad, Maharashtra, IN (17.295, 74.179)",17.2948,74.179,24/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
592,593,Halcyon smyrnensis,White-throated Kingfisher,Eco Park - Nanded City - Pune,18.4547,73.7851,12/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
593,594,Halcyon smyrnensis,White-throated Kingfisher,Sanjay Gandhi (Borivali) NP,19.2134,72.9082,29/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
594,595,Halcyon smyrnensis,White-throated Kingfisher,"Girana Pumping Road, Jalgaon, Maharashtra, IN (20.992, 75.537)",20.9922,75.5371,25/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
595,596,Halcyon smyrnensis,White-throated Kingfisher,"Mehrun Lake Jalgaon, Maharashtra, IN (20.978, 75.562)",20.9775,75.5623,21/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
596,597,Halcyon smyrnensis,White-throated Kingfisher,"Bhandup Pumping Station, O-1 Eastern Express Highway, Mumbai, Maharashtra, IN (19.151, 72.956)",19.1509,72.9565,11/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
597,598,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,09/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
598,599,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,07/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
599,600,Halcyon smyrnensis,White-throated Kingfisher,"Bhandup Pumping Station, Mumbai",19.1411,72.961,07/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
600,601,Halcyon smyrnensis,White-throated Kingfisher,"Mahim Nature Park, Mumbai",19.0521,72.863,16/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
601,602,Halcyon smyrnensis,White-throated Kingfisher,"Mahim Nature Park, Mumbai",19.0521,72.863,16/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
602,603,Halcyon smyrnensis,White-throated Kingfisher,"110,Abhinav nagar,Mumbai, Maharashtra, IN (19.231, 72.871)",19.2313,72.8706,01/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
603,604,Halcyon smyrnensis,White-throated Kingfisher,Kopar Wetlands- Juni Dombivli - Ganesh Ghat,19.2191,73.0704,23/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
604,605,Halcyon smyrnensis,White-throated Kingfisher,Mula River -- Baner,18.5648,73.7945,15/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
605,606,Halcyon smyrnensis,White-throated Kingfisher,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.77600000000001,18/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
606,607,Halcyon smyrnensis,White-throated Kingfisher,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.77600000000001,18/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
607,608,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.5611,73.4987,06/08/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
608,609,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun-Shiravali,17.4426,73.4184,27/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
609,610,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun-Shiravali,17.4426,73.4184,27/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
610,611,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,11/07/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
611,612,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,12/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
612,613,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.5611,73.4987,08/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
613,614,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.5611,73.4987,08/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
614,615,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.5611,73.4987,06/08/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
615,616,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Mangaon,18.2379,73.2817,24/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
616,617,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Mangaon,18.2379,73.2817,24/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
617,618,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Mangaon,18.2379,73.2817,24/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
618,619,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Mangaon,18.2379,73.2817,24/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
619,620,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
620,621,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun-Shiravali,17.4426,73.4184,29/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
621,622,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Sanjay Gandhi NP--Tikujiniwadi,19.2377,72.9629,11/06/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
622,623,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,18/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
623,624,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.5611,73.4987,08/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
624,625,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.5611,73.4987,08/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
625,626,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Sanjay Gandhi NP--Tikujiniwadi,19.2377,72.9629,11/06/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
626,627,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Mumbra Hills, Mumbai",19.1926,73.0185,05/07/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
627,628,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.5611,73.4987,07/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
628,629,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.5611,73.4987,07/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
629,630,Ceyx erithaca,Black-backed Dwarf-Kingfisher,3 km after Karnala,18.8867,73.1047,01/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
630,631,Ceyx erithaca,Black-backed Dwarf-Kingfisher,3 km after Karnala,18.8867,73.1047,01/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
631,632,Ceyx erithaca,Black-backed Dwarf-Kingfisher,3 km after Karnala,18.8867,73.1047,01/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
632,633,Ceyx erithaca,Black-backed Dwarf-Kingfisher,3 km after Karnala,18.8867,73.1047,01/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
633,634,Ceyx erithaca,Black-backed Dwarf-Kingfisher,3 km after Karnala,18.8867,73.1047,01/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
634,635,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,18/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
635,636,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary--Hariyal trail,18.8912,73.1138,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
636,637,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Waghotan Creek Road, Tirlot, Maharashtra, IN (16.484, 73.393)",16.484,73.3928,24/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
637,638,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Waghotan Creek Road, Tirlot, Maharashtra, IN (16.484, 73.393)",16.484,73.3928,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
638,639,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,18/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
639,640,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,16/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
640,641,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,18/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
641,642,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,18/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
642,643,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,18/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
643,644,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,08/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
644,645,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,08/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
645,646,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
646,647,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Mulshi, Pune",18.4986,73.5134,13/05/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
647,648,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Sanjay Gandhi NP--Tikujiniwadi,19.2377,72.9629,15/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
648,649,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Tamhini forest, Pune",18.445999999999998,73.4266,29/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
649,650,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Konal,15.7444,74.0718,27/06/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
650,651,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Phansad Wildlife Sanctuary,18.4592,72.9352,14/08/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
651,652,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,05/06/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
652,653,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Mumbra Hills, Mumbai",19.1926,73.0185,05/07/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
653,654,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Amboli Village,15.9623,73.9977,16/07/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
654,655,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Amboli Village,15.9623,73.9977,16/07/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
655,656,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,06/06/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
656,657,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Waghotan Creek Road, Tirlot, Maharashtra, IN (16.484, 73.393)",16.484,73.3928,24/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
657,658,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Waghotan Creek Road, Tirlot, Maharashtra, IN (16.484, 73.393)",16.484,73.3928,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
658,659,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Waghotan Creek Road, Tirlot, Maharashtra, IN (16.484, 73.393)",16.484,73.3928,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
659,660,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Waghotan Creek Road, Tirlot, Maharashtra, IN (16.484, 73.393)",16.484,73.3928,20/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
660,661,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Narendra Dongar, Sawantwadi",15.9034,73.8123,20/10/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
661,662,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,08/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
662,663,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,08/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
663,664,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,08/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
664,665,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Hevale,15.7894,74.1116,15/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
